"country","date","cases","deaths","schools","events","gatherings","venues","borders","lockdown","homeoffice","new_cases","incidence_rate","weekday","country_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday"
"Canada",2020-01-28,2,0,0,0,0,0,0,0,0,0,0,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-01-29,2,0,0,0,0,0,0,0,0,0,0,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-01-30,2,0,0,0,0,0,0,0,0,2,1,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-01-31,4,0,0,0,0,0,0,0,0,0,0,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-02-01,4,0,0,0,0,0,0,0,0,0,0,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-02-02,4,0,0,0,0,0,0,0,0,0,0,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-02-03,4,0,0,0,0,0,0,0,0,0,0,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-02-04,4,0,0,0,0,0,0,0,0,1,0.25,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-02-05,5,0,0,0,0,0,0,0,0,0,0,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-02-06,5,0,0,0,0,0,0,0,0,2,0.4,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-02-07,7,0,0,0,0,0,0,0,0,0,0,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-02-08,7,0,0,0,0,0,0,0,0,0,0,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-02-09,7,0,0,0,0,0,0,0,0,0,0,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-02-10,7,0,0,0,0,0,0,0,0,0,0,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-02-11,7,0,0,0,0,0,0,0,0,0,0,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-02-12,7,0,0,0,0,0,0,0,0,0,0,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-02-13,7,0,0,0,0,0,0,0,0,0,0,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-02-14,7,0,0,0,0,0,0,0,0,0,0,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-02-15,7,0,0,0,0,0,0,0,0,0,0,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-02-16,7,0,0,0,0,0,0,0,0,1,0.142857142857143,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-02-17,8,0,0,0,0,0,0,0,0,0,0,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-02-18,8,0,0,0,0,0,0,0,0,0,0,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-02-19,8,0,0,0,0,0,0,0,0,0,0,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-02-20,8,0,0,0,0,0,0,0,0,1,0.125,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-02-21,9,0,0,0,0,0,0,0,0,0,0,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-02-22,9,0,0,0,0,0,0,0,0,0,0,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-02-23,9,0,0,0,0,0,0,0,0,1,0.111111111111111,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-02-24,10,0,0,0,0,0,0,0,0,1,0.1,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-02-25,11,0,0,0,0,0,0,0,0,0,0,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-02-26,11,0,0,0,0,0,0,0,0,2,0.181818181818182,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-02-27,13,0,0,0,0,0,0,0,0,1,0.0769230769230769,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-02-28,14,0,0,0,0,0,0,0,0,6,0.428571428571429,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-02-29,20,0,0,0,0,0,0,0,0,4,0.2,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-03-01,24,0,0,0,0,0,0,0,0,3,0.125,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-03-02,27,0,0,0,0,0,0,0,0,3,0.111111111111111,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-03-03,30,0,0,0,0,0,0,0,0,3,0.1,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-03-04,33,0,0,0,0,0,0,0,0,4,0.121212121212121,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-03-05,37,0,0,0,0,0,0,0,0,12,0.324324324324324,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-03-06,49,0,0,0,0,0,0,0,0,5,0.102040816326531,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-03-07,54,0,0,0,0,0,0,0,0,10,0.185185185185185,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-03-08,64,0,0,0,0,0,0,0,0,13,0.203125,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-03-09,77,1,0,0,0,0,0,0,0,2,0.025974025974026,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-03-10,79,1,0,0,0,0,0,0,0,29,0.367088607594937,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-03-11,108,1,0,0,0,0,0,0,0,9,0.0833333333333333,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-03-12,117,1,0,0.271872296934162,0,0,0,0,0,76,0.64957264957265,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-03-13,193,1,0.0206661945105493,0.710729915367852,0,0,0,0,0,5,0.0259067357512953,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-03-14,198,1,0.246394621953472,0.936458342810774,0,0,0,0,0,54,0.272727272727273,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-03-15,252,1,0.362686237362149,0.96230069640633,0,0.225728427442922,0,0,0,163,0.646825396825397,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-03-16,415,4,0.796516968063911,0.99880747858258,0.00417531474813206,0.613247261944116,0,0,0,63,0.151807228915663,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-03-17,478,5,0.962480801033018,0.99880747858258,0.00417531474813206,0.88929487362641,0,0,0,179,0.374476987447699,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-03-18,657,8,0.963567653975223,0.99880747858258,0.00417531474813206,0.88929487362641,0,0,0,143,0.21765601217656,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-03-19,800,9,0.963567653975223,0.99880747858258,0.0248415092586814,0.915137227221966,0,0,0,143,0.17875,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-03-20,943,12,0.963567653975223,0.99880747858258,0.0560861237445949,0.947413519318363,0,0,0,334,0.354188759278897,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-03-21,1277,19,0.963567653975223,0.99880747858258,0.281814551187517,0.947413519318363,1,0,0,192,0.150352388410337,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-03-22,1469,21,0.963567653975223,1,0.308743757725278,0.948606040735782,1,0,0,619,0.421375085091899,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-03-23,2088,25,1,1,0.308743757725278,0.962480801033018,1,0,0,702,0.336206896551724,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-03-24,2790,26,1,1,0.309775435335762,0.962480801033018,1,0,0.387518834501193,461,0.165232974910394,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-03-25,3251,30,1,1,0.309775435335762,0.963567653975223,1,0,0.387518834501193,791,0.243309750845894,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-03-26,4042,38,1,1,0.309775435335762,0.963567653975223,1,0,0.387518834501193,640,0.158337456704602,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-03-27,4682,54,1,1,0.426067050744439,0.963567653975223,1,0,0.391694149249325,894,0.190944041008116,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-03-28,5576,61,1,1,0.813585885245632,0.963567653975223,1,0,0.391694149249325,704,0.126255380200861,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-03-29,6280,64,1,1,0.813585885245632,0.963567653975223,1,0.0206661945105493,0.391694149249325,1118,0.178025477707006,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-03-30,7398,80,1,1,0.813585885245632,0.963567653975223,1,0.408185029011743,0.391694149249325,1129,0.152608813192755,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-03-31,8527,101,1,1,0.827460645542868,0.963567653975223,1,0.408185029011743,0.391694149249325,1033,0.121144599507447,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-04-01,9560,109,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1724,0.180334728033473,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-04-02,11284,139,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1153,0.10218007798653,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-04-03,12437,179,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,541,0.043499236150197,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-04-04,12978,218,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,2778,0.214054553860379,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-04-05,15756,259,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,807,0.0512185833968012,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-04-06,16563,339,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1309,0.0790315764052406,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-04-07,17872,375,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1269,0.0710049239033125,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-04-08,19141,407,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1513,0.0790449819758633,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-04-09,20654,503,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1405,0.0680255640553888,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-04-10,22059,557,1,1,0.863892991567645,1,1,0.408185029011743,0.428126495274102,1257,0.0569835441316469,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-04-11,23316,654,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,983,0.0421598902041517,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-04-12,24299,714,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1381,0.0568336145520392,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-04-13,25680,781,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1355,0.0527647975077882,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-04-14,27035,901,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1174,0.0434251895690771,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-04-15,28209,1008,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,2600,0.0921691658690489,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-04-16,30809,1259,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,2005,0.0650783861858548,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-04-17,32814,1356,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1542,0.0469921375022856,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-04-18,34356,1401,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1277,0.0371696355803935,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-04-19,35633,1565,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,2025,0.0568293435860017,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-04-20,37658,1727,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1744,0.0463115407084816,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-04-21,39402,1910,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,2261,0.0573828739657885,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-04-22,41663,2078,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1636,0.0392674555360872,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-04-23,43299,2241,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1620,0.037414258989815,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-04-24,44919,2402,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1452,0.0323248513991852,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-04-25,46371,2571,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1662,0.0358413663712234,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-04-26,48033,2687,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1583,0.0329565090666833,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-04-27,49616,2841,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1534,0.0309174459851661,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-04-28,51150,2983,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1715,0.0335288367546432,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-04-29,52865,3155,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1592,0.0301144424477443,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-04-30,54457,3310,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1886,0.0346328295719559,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-05-01,56343,3537,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1583,0.0280957705482491,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-05-02,57926,3684,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,2578,0.044505058177675,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-05-03,60504,3795,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1453,0.024014941160915,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-05-04,61957,4003,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1258,0.0203044046677534,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-05-05,63215,4190,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1479,0.0233963458040022,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-05-06,64694,4366,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1507,0.023294277676446,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-05-07,66201,4541,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1473,0.022250419177958,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-05-08,67674,4697,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1244,0.0183822442887963,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-05-09,68918,4823,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1173,0.0170202269363592,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-05-10,70091,4991,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1173,0.0167353868542324,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-05-11,71264,5115,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1155,0.0162073417153121,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-05-12,72419,5300,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1149,0.0158660020160455,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-05-13,73568,5425,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1213,0.0164881470204437,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-05-14,74781,5592,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1178,0.0157526644468515,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-05-15,75959,5679,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1247,0.0164167511420635,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-05-16,77206,5800,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1126,0.0145843587285962,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-05-17,78332,5903,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1079,0.0137747025481285,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-05-18,79411,5960,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1082,0.0136253163919356,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-05-19,80493,6028,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1082,0.0134421626725305,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-05-20,81575,6150,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1167,0.0143058535090408,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-05-21,82742,6267,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1205,0.0145633414710788,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-05-22,83947,6360,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1204,0.0143423826938425,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-05-23,85151,6466,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,955,0.0112153703420982,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-05-24,86106,6534,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,1013,0.0117645692518524,"Sunday",3,0,0,0,0,0,0,1
"Canada",2020-05-25,87119,6655,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,971,0.0111456743075563,"Monday",3,1,0,0,0,0,0,0
"Canada",2020-05-26,88090,6753,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,899,0.0102054716766943,"Tuesday",3,0,1,0,0,0,0,0
"Canada",2020-05-27,88989,6876,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,987,0.011091258470148,"Wednesday",3,0,0,1,0,0,0,0
"Canada",2020-05-28,89976,6982,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,933,0.0103694318484929,"Thursday",3,0,0,0,1,0,0,0
"Canada",2020-05-29,90909,7063,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,772,0.00849200849200849,"Friday",3,0,0,0,0,1,0,0
"Canada",2020-05-30,91681,7159,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,798,0.00870409354173711,"Saturday",3,0,0,0,0,0,1,0
"Canada",2020-05-31,92479,7374,1,1,0.865085512985065,1,1,0.408185029011743,0.428126495274102,809,0.00874793196293213,"Sunday",3,0,0,0,0,0,0,1
"Denmark",2020-02-26,NA,0,0,0,0,0,0,0,0,1,NA,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-02-27,1,0,0,0,0,0,0,0,0,0,0,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-02-28,1,0,0,0,0,0,0,0,0,2,2,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-02-29,3,0,0,0,0,0,0,0,0,1,0.333333333333333,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-03-01,4,0,0,0,0,0,0,0,0,0,0,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-03-02,4,0,0,0,0,0,0,0,0,2,0.5,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-03-03,6,0,0,0,0,0,0,0,0,5,0.833333333333333,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-03-04,11,0,0,0,0,0,0,0,0,0,0,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-03-05,11,0,0,0,0,0,0,0,0,13,1.18181818181818,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-03-06,24,0,0,0,0,0,0,0,0,0,0,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-03-07,24,0,0,0,0,0,0,0,0,13,0.541666666666667,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-03-08,37,0,0,0,0,0,0,0,0,55,1.48648648648649,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-03-09,92,0,0,0,0,0,0,0,0,172,1.8695652173913,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-03-10,264,0,0,0,0,0,0,0,0,180,0.681818181818182,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-03-11,444,0,0,0,0,0,0,0,0,173,0.38963963963964,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-03-12,617,0,0,0,0,0,0,0,0,187,0.303079416531605,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-03-13,804,0,0,0,0,0,0,0,0,32,0.0398009950248756,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-03-14,836,1,0,0,0,0,0,0,0,39,0.0466507177033493,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-03-15,875,2,0,0,0,0,0,0,0,58,0.0662857142857143,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-03-16,933,3,1,1,0,0,1,0,0,92,0.0986066452304394,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-03-17,1025,4,1,1,0,0,1,0,0,91,0.088780487804878,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-03-18,1116,4,1,1,1,1,1,0,0,109,0.0976702508960574,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-03-19,1225,6,1,1,1,1,1,0,0,112,0.0914285714285714,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-03-20,1337,9,1,1,1,1,1,0,0,83,0.0620792819745699,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-03-21,1420,13,1,1,1,1,1,0,0,94,0.0661971830985915,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-03-22,1514,13,1,1,1,1,1,0,0,58,0.0383091149273448,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-03-23,1572,24,1,1,1,1,1,0,0,146,0.0928753180661578,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-03-24,1718,32,1,1,1,1,1,0,0,144,0.0838183934807916,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-03-25,1862,34,1,1,1,1,1,0,0,161,0.0864661654135338,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-03-26,2023,41,1,1,1,1,1,0,0,177,0.0874938210578349,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-03-27,2200,52,1,1,1,1,1,0,0,166,0.0754545454545455,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-03-28,2366,65,1,1,1,1,1,0,0,198,0.0836855452240068,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-03-29,2564,72,1,1,1,1,1,0,0,191,0.0744929797191888,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-03-30,2755,77,1,1,1,1,1,0,0,284,0.103085299455535,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-03-31,3039,90,1,1,1,1,1,0,0,251,0.0825929582099375,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-04-01,3290,104,1,1,1,1,1,0,0,283,0.0860182370820669,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-04-02,3573,123,1,1,1,1,1,0,0,373,0.104394066610691,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-04-03,3946,139,1,1,1,1,1,0,0,323,0.0818550430816016,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-04-04,4269,161,1,1,1,1,1,0,0,292,0.0684000936987585,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-04-05,4561,179,1,1,1,1,1,0,0,314,0.0688445516334137,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-04-06,4875,187,1,1,1,1,1,0,0,391,0.0802051282051282,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-04-07,5266,203,1,1,1,1,1,0,0,331,0.0628560577288264,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-04-08,5597,218,1,1,1,1,1,0,0,233,0.0416294443451849,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-04-09,5830,237,1,1,1,1,1,0,0,184,0.0315608919382504,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-04-10,6014,247,1,1,1,1,1,0,0,177,0.0294313269038909,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-04-11,6191,260,1,1,1,1,1,0,0,178,0.028751413341948,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-04-12,6369,273,1,1,1,1,1,0,0,144,0.0226095148374941,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-04-13,6513,285,1,1,1,1,1,0,0,193,0.0296330416090895,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-04-14,6706,299,1,1,1,1,1,0,0,170,0.0253504324485535,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-04-15,6876,309,1,1,1,1,1,0,0,198,0.0287958115183246,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-04-16,7074,321,1,1,1,1,1,0,0,194,0.0274243709358213,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-04-17,7268,336,1,1,1,1,1,0,0,169,0.0232526141992295,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-04-18,7437,346,1,1,1,1,1,0,0,143,0.0192281834072879,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-04-19,7580,355,1,1,1,1,1,0,0,131,0.0172823218997361,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-04-20,7711,364,1,1,1,1,1,0,0,180,0.0233432758397095,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-04-21,7891,370,1,1,1,1,1,0,0,217,0.0274996831833735,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-04-22,8108,384,1,1,1,1,1,0,0,163,0.0201036013813518,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-04-23,8271,394,1,1,1,1,1,0,0,137,0.0165638979567162,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-04-24,8408,403,1,1,1,1,1,0,0,235,0.0279495718363463,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-04-25,8643,418,1,1,1,1,1,0,0,130,0.0150410737012611,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-04-26,8773,422,1,1,1,1,1,0,0,123,0.014020289524678,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-04-27,8896,427,1,1,1,1,1,0,0,153,0.0171987410071942,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-04-28,9049,434,1,1,1,1,1,0,0,157,0.0173499834235827,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-04-29,9206,443,1,1,1,1,1,0,0,150,0.0162937214859874,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-04-30,9356,452,1,1,1,1,1,0,0,153,0.0163531423685336,"Thursday",4,0,0,0,1,0,0,0
"Denmark",2020-05-01,9509,460,1,1,1,1,1,0,0,96,0.0100956988116521,"Friday",4,0,0,0,0,1,0,0
"Denmark",2020-05-02,9605,475,1,1,1,1,1,0,0,116,0.0120770432066632,"Saturday",4,0,0,0,0,0,1,0
"Denmark",2020-05-03,9721,484,1,1,1,1,1,0,0,147,0.0151219010389878,"Sunday",4,0,0,0,0,0,0,1
"Denmark",2020-05-04,9868,493,1,1,1,1,1,0,0,151,0.0153019862180786,"Monday",4,1,0,0,0,0,0,0
"Denmark",2020-05-05,10019,503,1,1,1,1,1,0,0,117,0.0116778121569019,"Tuesday",4,0,1,0,0,0,0,0
"Denmark",2020-05-06,10136,506,1,1,1,1,1,0,0,145,0.0143054459352802,"Wednesday",4,0,0,1,0,0,0,0
"Denmark",2020-05-07,10281,514,1,1,1,1,1,0,0,135,0.0131310183834257,"Thursday",4,0,0,0,1,0,0,0
